Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
SSMM,SSC5,S & U PLC,GB0007655037,0765503,DE,SHRS,GBX,TP_27,TM_44,GB,SUS,S & U,ORD 12 1/2P,200,3,10,14165965,112428,24/06/2019
SSMM,SSC5,KIN AND CARTA PLC,GB0007689002,0768900,DE,SHRS,GBX,TP_27,TM_44,GB,KCT,KIN & CARTA,ORD 10P,5000,3,10,623838,633740,24/06/2019
SSMM,SSC5,SCOTTISH ORIENTAL SMLR CO TST PLC,GB0007836132,0783613,DE,SHRS,GBX,TP_27,TM_44,GB,SST,SCOT.ORNTL.SMLL,ORD 25P,500,3,10,0,313874,21/09/2020
SSMM,SSC5,SENIOR PLC,GB0007958233,0795823,DE,SHRS,GBX,TP_27,TM_46,GB,SNR,SENIOR,10P,7500,3,10,5056787,5137054,22/06/2020
SSMM,SSC5,RENEWI PLC,GB0007995243,0799524,DE,SHRS,GBX,TP_27,TM_45,GB,RWI,RENEWI PLC,ORD 10P,20000,3,10,1013864,1594312,22/06/2020
SSMM,SSC5,SCHRODER JAPAN GROWTH FUND PLC,GB0008022849,0802284,DE,SHRS,GBX,TP_27,TM_44,GB,SJG,SCHRODER JAPAN,ORD 10P,2000,3,10,0,561192,21/09/2020
SSMM,SSC5,SIG PLC,GB0008025412,0802541,DE,SHRS,GBX,TP_27,TM_46,GB,SHI,SIG,ORD 10P,15000,3,10,5025979,5105786,22/06/2020
SSMM,SSC5,ROBERT WALTERS PLC,GB0008475088,0847508,DE,SHRS,GBX,TP_27,TM_44,GB,RWA,ROBERT WALT.,ORD 20P,750,3,10,681145,691957,24/12/2018
SSMM,SSC5,PHOTO-ME INTERNATIONAL PLC,GB0008481250,0848125,DE,SHRS,GBX,TP_27,TM_45,GB,PHTM,PHOTO-ME INTL.,ORD 0.5P,10000,3,10,615737,613400,24/10/2017
SSMM,SSC5,SCHRODER ASIAN TOTAL RETURN INV CO,GB0008710799,0871079,DE,SHRS,GBX,TP_27,TM_44,GB,ATR,SCHRODER ASIAN,ORD 5P,1000,3,10,610490,620181,21/12/2020
SSMM,SSC5,TT ELECTRONICS PLC,GB0008711763,0871176,DE,SHRS,GBX,TP_27,TM_44,GB,TTG,TT ELECTRONICS,ORD 25P,2000,3,10,807821,820622,17/01/2018
SSMM,SSC5,TRIFAST PLC,GB0008883927,0888392,DE,SHRS,GBX,TP_27,TM_44,GB,TRI,TRIFAST,ORD 5P,2500,3,10,401343,407713,18/03/2019
SSMM,SSC5,REACH PLC,GB0009039941,0903994,DE,SHRS,GBX,TP_27,TM_45,GB,RCH,REACH PLC,ORD 10P,5000,3,10,578209,576131,08/05/2018
SSMM,SSC5,TR EUROPEAN GROWTH TRUST PLC,GB0009066928,0906692,DE,SHRS,GBX,TP_27,TM_44,GB,TRG,TR EURO.GROWTH,ORD 12.5P,500,3,10,794518,807129,22/06/2020
SSMM,SSC5,THE VITEC GROUP PLC,GB0009296665,0929666,DE,SHRS,GBX,TP_27,TM_44,GB,VTC,THE VITEC GRP.,ORD 20P,500,3,10,1282832,1303195,24/06/2019
SSMM,SSC5,ZOTEFOAMS PLC,GB0009896605,0989660,DE,SHRS,GBX,TP_27,TM_44,GB,ZTF,ZOTEFOAMS,ORD 5P,750,3,10,560157,569048,23/12/2019
SSMM,SSC5,WINCANTON PLC,GB0030329360,3032936,DE,SHRS,GBX,TP_27,TM_44,GB,WIN,WINCANTON,ORD 10P,3000,3,10,421307,427810,21/12/2020
SSMM,SSC5,STANDARD LIFE PRIVATE EQTY TST PLC,GB0030474687,3047468,DE,SHRS,GBX,TP_27,TM_44,GB,SLPE,STD LIFE PRIV.,ORD 0.2P,1000,3,10,0,504833,21/12/2020
SSMM,SSC5,DIALIGHT PLC,GB0033057794,3305779,DE,SHRS,GBX,TP_27,TM_44,GB,DIA,DIALIGHT,ORD 1.89P,2000,3,10,356240,361895,19/03/2018
SSMM,SSC5,BLOOMSBURY PUBLISHING PLC,GB0033147751,3314775,DE,SHRS,GBX,TP_27,TM_44,GB,BMY,BLOOMSBURY PUB.,ORD 1.25P,1500,3,10,436806,443738,18/03/2019
SSMM,SSC5,STANDARD LIFE INV PROP INC TST LD,GB0033875286,3387528,DE,SHRS,GBX,TP_27,TM_45,GB,SLI,STD LFE IN PTY,ORD 1P,7500,3,10,911088,925550,16/01/2018
SSMM,SSC5,CHESNARA PLC,GB00B00FPT80,B00FPT8,DE,SHRS,GBX,TP_27,TM_45,GB,CSN,CHESNARA,ORD 5P,5000,3,10,747282,759142,25/04/2018
SSMM,SSC5,RUFFER INVESTMENT COMPANY LD,GB00B018CS46,B018CS4,DE,SHRS,GBX,TP_27,TM_44,GB,RICA,RUFFER INV. CO.,RED PTG PREF SHS 0.01P,2000,3,10,97509938,1160832,21/09/2020
SSMM,SSC5,SCHRODER REAL ESTATE INV. TST. LD,GB00B01HM147,B01HM14,DE,SHRS,GBX,TP_27,TM_45,GB,SREI,SCHRODER REAL,ORD SHS NPV,10000,3,10,645801,656052,21/09/2020
SSMM,SSC5,NCC GROUP PLC,GB00B01QGK86,B01QGK8,DE,SHRS,GBX,TP_27,TM_45,GB,NCC,NCC GRP,ORD 1P,7500,3,10,3279555,4381041,16/02/2018
SSMM,SSC5,PAYPOINT PLC,GB00B02QND93,B02QND9,DE,SHRS,GBX,TP_27,TM_45,GB,PAY,PAYPOINT,ORD 1/3P,1000,3,10,2549482,2589950,21/09/2020
SSMM,SSC5,ESKEN LIMITED,GB00B03HDJ73,B03HDJ7,DE,SHRS,GBX,TP_27,TM_45,GB,ESKN,ESKEN LTD,ORD 10P,10000,3,10,3052777,3118400,04/02/2021
SSMM,SSC5,RAVEN PROPERTY GROUP LIMITED,GB00B0D5V538,B0D5V53,DE,SHRS,GBX,TP_27,TM_44,GG,RAV,RAVEN PROP,ORD 1P,10000,3,10,230000,233651,12/05/2020
SSMM,SSC5,HELICAL PLC,GB00B0FYMT95,B0FYMT9,DE,SHRS,GBX,TP_27,TM_45,GB,HLCL,HELICAL PLC,ORD 1P,2000,3,10,776445,788770,06/03/2018
SSMM,SSC5,STHREE PLC,GB00B0KM9T71,B0KM9T7,DE,SHRS,GBX,TP_27,TM_45,GB,STEM,STHREE,ORD 1P,3000,3,10,961034,976289,22/11/2019
SSMM,SSC5,RESTAURANT GROUP PLC,GB00B0YG1K06,B0YG1K0,DE,SHRS,GBX,TP_27,TM_46,GB,RTN,RESTAURANT GP,ORD 28 1/8P,15000,3,10,5591045,5679792,22/06/2020
SSMM,SSC5,CITY OF LONDON INVESTMENT GROUP PLC,GB00B104RS51,B104RS5,DE,SHRS,GBX,TP_27,TM_44,GB,CLIG,CITY LON INV,ORD 1P,750,3,10,167099,167762,18/06/2018
SSMM,SSC5,TOPPS TILES PLC,GB00B18P5K83,B18P5K8,DE,SHRS,GBX,TP_27,TM_44,GB,TPT,TOPPS TILES,ORD 3 1/3P,7500,3,10,245174,249062,15/08/2017
SSMM,SSC5,LSL PROPERTY SERVICES PLC,GB00B1G5HX72,B1G5HX7,DE,SHRS,GBX,TP_27,TM_44,GB,LSL,LSL PROP,ORD 0.2P,2000,3,10,246014,249887,15/08/2017
SSMM,SSC5,PENDRAGON PLC,GB00B1JQBT10,B1JQBT1,DE,SHRS,GBX,TP_27,TM_45,GB,PDG,PENDRAGON,ORD 5P,50000,3,10,832141,841177,15/08/2017
SSMM,SSC5,MARSTON'S PLC,GB00B1JQDM80,B1JQDM8,DE,SHRS,GBX,TP_27,TM_46,GB,MARS,MARSTON'S,ORD 7.375P,20000,3,10,5266747,5350347,22/06/2020
SSMM,SSC5,BATM ADVANCED COMMUNICATIONS LD,IL0010849045,0911146,DE,SHRS,GBX,TP_27,TM_44,GB,BVC,BATM ADVANCED,ORD ILS0.01,10000,3,10,282364,281260,22/06/2020
SSMM,SSC5,HENDERSON FAR EAST INCOME LD,JE00B1GXH751,B1GXH75,IE,SHRS,GBX,TP_27,TM_44,JE,HFEL,HEND.FAR EAST,ORD NPV,1000,3,10,0,864567,21/09/2020
SSMM,SSC5,PPHE HOTEL GROUP LD,GG00B1Z5FH87,B1Z5FH8,IE,SHRS,GBX,TP_27,TM_44,GG,PPH,PPHE HOTEL,ORD NPV,500,3,10,1668666,1662955,21/09/2020
SSMM,SSC5,INTERNATIONAL PERSONAL FINANCE PLC,GB00B1YKG049,B1YKG04,DE,SHRS,GBX,TP_27,TM_45,GB,IPF,INTER. PERS.,ORD 10P,5000,3,10,712060,723362,12/01/2018
SSMM,SSC5,"FULLER,SMITH & TURNER PLC",GB00B1YPC344,B1YPC34,DE,SHRS,GBX,TP_27,TM_44,GB,FSTA,FULLER SMITH'A','A' ORD 40P,500,3,10,317193,322228,13/08/2020
SSMM,SSC5,SEVERFIELD PLC,GB00B27YGJ97,B27YGJ9,DE,SHRS,GBX,TP_27,TM_44,GB,SFR,SEVERFIELD,ORD 2.5P,5000,3,10,291091,295730,24/12/2018
SSMM,SSC5,TYMAN PLC,GB00B29H4253,B29H425,DE,SHRS,GBX,TP_27,TM_45,GB,TYMN,TYMAN,ORD 5P,3000,3,10,1264573,1284646,15/08/2017
SSMM,SSC5,DE LA RUE PLC,GB00B3DGH821,B3DGH82,DE,SHRS,GBX,TP_27,TM_45,GB,DLAR,DE LA RUE,ORD 44 152/175P,5000,3,10,1622699,1648585,01/02/2018
SSMM,SSC5,REDDE NORTHGATE PLC,GB00B41H7391,B41H739,DE,SHRS,GBX,TP_27,TM_45,GB,REDD,REDDE NORTHGATE,ORD 50P,5000,3,10,1316456,1340322,28/02/2020
SSMM,SSC5,SUPERDRY PLC,GB00B60BD277,B60BD27,DE,SHRS,GBX,TP_27,TM_46,GB,SDRY,SUPERDRY,ORD 5P,3000,3,10,5206145,5291240,21/09/2020
SSMM,SSC5,ENQUEST PLC,GB00B635TG28,B635TG2,DE,SHRS,GBX,TP_27,TM_45,GB,ENQ,ENQUEST,ORD 5P,100000,3,10,2936397,2913076,20/02/2018
SSMM,SSC5,COSTAIN GROUP PLC,GB00B64NSP76,B64NSP7,DE,SHRS,GBX,TP_27,TM_45,GB,COST,COSTAIN GRP.,ORD 50P,5000,3,10,1239931,1259612,13/03/2018
SSMM,SSC5,PHAROS ENERGY PLC,GB00B572ZV91,B572ZV9,DE,SHRS,GBX,TP_27,TM_45,GB,PHAR,PHAROS ENERGY,ORD 5P,20000,3,10,680597,677975,17/10/2019
SSMM,SSC5,JPMORGAN GLOBAL EMERG. MKTS. IT PLC,GB00B5ZZY915,B5ZZY91,DE,SHRS,GBX,TP_27,TM_44,GB,JEMI,JPMORGAN GLOB,ORD 1P,3000,3,10,666850,677435,21/09/2020
SSMM,SSC5,BLACKROCK FR,GB00B3SXM832,B3SXM83,DE,SHRS,GBX,TP_27,TM_44,GB,BRFI,BLACKROCK FR,ORD USD0.01,3000,3,10,624866,634785,24/12/2018
SSMM,SSC5,PREMIER OIL PLC,GB00B43G0577,B43G057,DE,SHRS,GBX,TP_27,TM_47,GB,PMO,PREMIER OIL,ORD 12.5P,20000,3,10,13447539,13660992,22/06/2020
SSMM,SSC5,STAGECOACH GROUP PLC,GB00B6YTLS95,B6YTLS9,DE,SHRS,GBX,TP_27,TM_46,GB,SGC,STAGECOACH,ORD 125/228P,10000,3,10,3847075,3908140,22/06/2020
SSMM,SSC5,BLACKROCK NORTH AMERICANINC.TST.PLC,GB00B7W0XJ61,B7W0XJ6,DE,SHRS,GBX,TP_27,TM_44,GB,BRNA,BLACKROCK BRNA,ORD 1P,2000,3,10,44237411,351090,21/09/2020
SSMM,SSC5,STUDIO RETAIL GROUP PLC,GB00B8B4R053,B8B4R05,DE,SHRS,GBX,TP_27,TM_44,GB,STU,STUDIO RET,ORD 10P,2000,3,10,23689490,282017,21/09/2020
SSMM,SSC5,CVC CREDIT PARTNERS EUROPEAN OPPORT,JE00B9MRHZ51,B9MRHZ5,IE,SHRS,GBX,TP_27,TM_44,JE,CCPG,CVC CREDIT GBP,ORD NPV GBP,7500,3,10,506634,514675,21/12/2020
SSMM,SSC5,FOXTONS GROUP PLC,GB00BCKFY513,BCKFY51,DE,SHRS,GBX,TP_27,TM_44,GB,FOXT,FOXTONS,ORD 1P,10000,3,10,294196,298866,15/08/2017
SSMM,SSC5,ARROW GLOBAL GROUP PLC,GB00BDGTXM47,BDGTXM4,DE,SHRS,GBX,TP_27,TM_45,GB,ARW,ARROW GLOBAL,ORD 1P,5000,3,10,2280495,2317501,15/08/2017
SSMM,SSC5,STOCK SPIRITS GROUP PLC,GB00BF5SDZ96,BF5SDZ9,DE,SHRS,GBX,TP_27,TM_45,GB,STCK,STOCK SPIRIT,ORD 10P,5000,3,10,1132492,1123504,15/08/2017
SSMM,SSC5,CUSTODIAN REIT PLC,GB00BJFLFT45,BJFLFT4,DE,SHRS,GBX,TP_27,TM_45,GB,CREI,CUSTODIAN REIT,ORD 1P,7500,3,10,53041291,841925,24/12/2018
SSMM,SSC5,CARD FACTORY PLC,GB00BLY2F708,BLY2F70,DE,SHRS,GBX,TP_27,TM_45,GB,CARD,CARD FACTORY,ORD 1P,10000,3,10,2495644,2535269,21/09/2020
SSMM,SSC5,TREATT PLC,GB00BKS7YK08,BKS7YK0,DE,SHRS,GBX,TP_27,TM_44,GB,TET,TREATT,ORD 2P,2000,3,10,307671,312548,11/06/2018
SSMM,SSC5,CLIPPER LOGISTICS PLC,GB00BMMV6B79,BMMV6B7,DE,SHRS,GBX,TP_27,TM_45,GB,CLG,CLIPPER,ORD 0.05P,3000,3,10,860555,874215,11/09/2017
SSMM,SSC5,VOLUTION GROUP PLC,GB00BN3ZZ526,BN3ZZ52,DE,SHRS,GBX,TP_27,TM_44,GB,FAN,VOLUTION,ORD GBP0.01,2000,3,10,861049,874716,24/12/2018
SSMM,SSC5,AA PLC,GB00BMSKPJ95,BMSKPJ9,DE,SHRS,GBX,TP_27,TM_45,GB,AA.,AA PLC,ORD 0.1P,20000,3,10,3639363,3693135,24/12/2018
SSMM,SSC5,FUNDSMITH EMERGING EQUITIES TRUST P,GB00BLSNND18,BLSNND1,DE,SHRS,GBX,TP_27,TM_44,GB,FEET,FUNDSMITH EMERG,ORD 1P,300,3,10,87485559,694329,21/09/2020
SSMM,SSC5,EMPIRIC STUDENT PROPERTY PLC,GB00BLWDVR75,BLWDVR7,DE,SHRS,GBX,TP_27,TM_45,GB,ESP,EMPIRIC,ORD GBP0.01,15000,3,10,1629916,1655788,15/08/2017
SSMM,SSC5,KKV SECURED LOAN FUND LIMITED,GG00BN56JF17,BN56JF1,IE,SHRS,GBX,TP_27,TM_44,GG,KKVL,KKV SEC LOAN,ORD NPV,15000,3,10,715258,726612,21/09/2020
SSMM,SSC5,DIGNITY PLC,GB00BRB37M78,BRB37M7,DE,SHRS,GBX,TP_27,TM_45,GB,DTY,DIGNITY,ORD 12 48/143P,3000,3,10,1869096,1899019,19/03/2018
SSMM,SSC5,MJ GLEESON PLC,GB00BRKD9Z53,BRKD9Z5,DE,SHRS,GBX,TP_27,TM_44,GB,GLE,MJ GLEESON,ORD 2P,750,3,10,723504,734988,24/09/2018
SSMM,SSC5,DFS FURNITURE PLC,GB00BTC0LB89,BTC0LB8,DE,SHRS,GBX,TP_27,TM_45,GB,DFS,DFS FURN,ORD GBP0.10,3000,3,10,1229926,1244808,17/11/2020
SSMM,SSC5,VPC SPECIALTY LENDING INVESTMENTS,GB00BVG6X439,BVG6X43,DE,SHRS,GBX,TP_27,TM_44,GB,VSL,VPC SPECIALTY,ORD GBP0.01,5000,3,10,1175049,1193700,21/09/2020
SSMM,SSC5,SCHRODER UK PUBLIC PRIVATE TST PLC,GB00BVG1CF25,BVG1CF2,DE,SHRS,GBX,TP_27,TM_45,GB,SUPP,SCHRODER UK PUB,ORD 1P,20000,3,10,2302765,2339316,16/12/2019
SSMM,SSC5,AEW UK REIT PLC,GB00BWD24154,BWD2415,DE,SHRS,GBX,TP_27,TM_44,GB,AEWU,AEW UK REIT,ORD GBP0.01,5000,3,10,471299,478780,21/09/2020
SSMM,SSC5,PHOENIX SPREE DEUTSCHLAND LIMITED,JE00B248KJ21,BVG2VP8,IE,SHRS,GBX,TP_27,TM_45,JE,PSDL,PHOENIX SPREE D,SHS NPV,5000,3,10,782088,794502,04/05/2018
SSMM,SSC5,NORCROS PLC,GB00BYYJL418,BYYJL41,DE,SHRS,GBX,TP_27,TM_44,GB,NXR,NORCROS,ORD 10P,2000,3,10,286118,290655,19/03/2018
SSMM,SSC5,HOSTELWORLD GROUP PLC,GB00BYYN4225,BYYN422,DE,SHRS,GBX,TP_27,TM_45,GB,HSW,HOSTELWORLD,ORD EUR0.01,5000,3,10,827177,840304,15/08/2017
SSMM,SSC5,REGIONAL REIT LD,GG00BYV2ZQ34,BYV2ZQ3,IE,SHRS,GBX,TP_27,TM_45,GG,RGL,REGIONAL REIT,ORD NPV,10000,3,10,1385854,1407851,18/06/2018
SSMM,SSC5,THE GYM GROUP PLC,GB00BZBX0P70,BZBX0P7,DE,SHRS,GBX,TP_27,TM_45,GB,GYM,GYM GRP,ORD 0.01P,3000,3,10,1270168,1276593,18/06/2018
SSMM,SSC5,METRO BANK PLC,GB00BZ6STL67,BZ6STL6,DE,SHRS,GBX,TP_27,TM_47,GB,MTRO,METRO BK,ORD 0.0001P,3000,3,10,15545178,15792736,22/06/2020
SSMM,SSC5,FORTERRA PLC,GB00BYYW3C20,BYYW3C2,DE,SHRS,GBX,TP_27,TM_45,GB,FORT,FORTERRA,ORD 1P,7500,3,10,4122463,2486569,22/06/2020
SSMM,SSC5,HARWORTH GROUP PLC,GB00BYZJ7G42,BYZJ7G4,DE,SHRS,GBX,TP_27,TM_44,GB,HWG,HARWORTH GP,ORD 10P,3000,3,10,500339,508281,23/12/2019
SSMM,SSC5,MOTORPOINT GROUP PLC,GB00BD0SFR60,BD0SFR6,DE,SHRS,GBX,TP_27,TM_44,GB,MOTR,MOTORPOINT,ORD 1P,1500,3,10,479969,487586,15/08/2017
SSMM,SSC5,KENMARE RESOURCES PLC,IE00BDC5DG00,BDC5DH1,IE,SHRS,GBX,TP_27,TM_44,IE,KMR,KENMARE RES.,ORD EUR0.001,1500,3,10,807811,804248,19/03/2018
SSMM,SSC5,NEWRIVER REIT PLC,GB00BD7XPJ64,BD7XPJ6,DE,SHRS,GBX,TP_27,TM_45,GB,NRR,NEWRIVER REIT,ORD 1P,7500,3,10,4444468,4521618,21/09/2020
SSMM,SSC5,HOLLYWOOD BOWL GROUP PLC,GB00BD0NVK62,BD0NVK6,DE,SHRS,GBX,TP_27,TM_44,GB,BOWL,HOLLYWOOD BWL,ORD 1P,2000,3,10,779464,791770,24/10/2017
SSMM,SSC5,ECOFIN GLBL UTIL & INF TST PLC,GB00BD3V4641,BD3V464,DE,SHRS,GBX,TP_27,TM_44,GB,EGL,ECOFIN GLOBAL,ORD 1P,3000,3,10,40323168,320025,21/09/2020
SSMM,SSC5,LUCECO PLC,GB00BZC0LP49,BZC0LP4,DE,SHRS,GBX,TP_27,TM_45,GB,LUCE,LUCECO,ORD GBP0.0005,7500,3,10,526250,524488,24/06/2019
SSMM,SSC5,MEDICA GROUP PLC,GB00BYV24996,BYV2499,DE,SHRS,GBX,TP_27,TM_44,GB,MGP,MEDICA GROUP P.,ORD 0.2P,3000,3,10,295162,299847,24/09/2018
SSMM,SSC5,TEN ENTERTAINMENT GROUP PLC,GB00BF020D33,BF020D3,DE,SHRS,GBX,TP_27,TM_44,GB,TEG,TEN ENT GRP,ORD 1P,2000,3,10,584989,594274,23/12/2019
SSMM,SSC5,ALFA FINANCIAL SOFTWARE HOLDINGS PL,GB00BDHXPG30,BDHXPG3,DE,SHRS,GBX,TP_27,TM_45,GB,ALFA,ALFA FIN,ORD 0.1P,15000,3,10,459163,466451,16/03/2020
SSMM,SSC5,TRIPLE POINT SOCIAL HOUSING REIT PL,GB00BF0P7H59,BF0P7H5,DE,SHRS,GBX,TP_27,TM_44,GB,SOHO,TRIPLE PNT SOC,ORD 1P,5000,3,10,881949,895949,21/09/2020
SSMM,SSC5,BAKKAVOR GROUP PLC,GB00BF8J3Z99,BF8J3Z9,DE,SHRS,GBX,TP_27,TM_45,GB,BAKK,BAKKAVOR,ORD 2P,5000,3,10,776296,788618,22/06/2020
SSMM,SSC5,ABERDEEN STANDARD EUROPEAN LOGISTIC,GB00BD9PXH49,BD9PXH4,DE,SHRS,GBX,TP_27,TM_44,GB,ASLI,ABSTD EURO LOG.,ORD 1P,5000,3,10,405500,411937,21/09/2020
SSMM,SSC5,AUGMENTUM FINTECH PLC,GB00BG12XV81,BG12XV8,DE,SHRS,GBX,TP_27,TM_44,GB,AUGM,AUGMENTUM FINT.,ORD GBP0.01,10000,3,10,249893,253859,22/06/2020
SSMM,SSC5,UTILICO EMERGING MARKETS TRUST PLC,GB00BD45S967,BD45S96,DE,SHRS,GBX,TP_27,TM_44,GB,UEM,UTILICO EM.MKTS,ORD 1P,3000,3,10,625740,635672,03/04/2018
SSMM,SSC5,TRITAX EUROBOX PLC,GB00BG382L74,BG382L7,DE,SHRS,GBX,TP_27,TM_44,GB,EBOX,TRITAX EURO. Â,ORD EUR0.01 (GBP),5000,3,10,1118750,1136507,19/03/2020
SSMM,SSC5,FUNDING CIRCLE HOLDINGS PLC,GB00BG0TPX62,BG0TPX6,DE,SHRS,GBX,TP_27,TM_45,GB,FCH,FUNDING CIRCLE,ORD 0.1P,5000,3,10,1940020,1970982,21/09/2020
SSMM,SSC5,M&G CREDIT INCOME INVESTMENT TRUST,GB00BFYYL325,BFYYL32,DE,SHRS,GBX,TP_27,TM_43,GB,MGCI,M&G CREDIT INC.,ORD 1P,10000,3,10,214356,217759,22/06/2020
SSMM,SSC5,EUROPEAN ASSETS TRUST PLC,GB00BHJVQ590,BHJVQ59,DE,SHRS,GBX,TP_27,TM_44,GB,EAT,EUROPEAN ASSETS,ORD GBP0.10,15000,3,10,799313,815380,24/06/2019
SSMM,SSC5,NORTH AMERICAN INCOME TST (THE) PLC,GB00BJ00Z303,BJ00Z30,DE,SHRS,GBX,TP_27,TM_44,GB,NAIT,NORTH AMERICAN,ORD 5P,1500,3,10,574595,582632,21/12/2020
SSMM,SSC5,TARGET HEALTHCARE REIT PLC,GB00BJGTLF51,BJGTLF5,DE,SHRS,GBX,TP_27,TM_45,GB,THRL,TARGET HEALTHC.,ORD 1P,5000,3,10,980561,990175,30/09/2019
SSMM,SSC5,APTITUDE SOFTWARE GROUP PLC,GB00BJV2F804,BJV2F80,DE,SHRS,GBX,TP_27,TM_44,GB,APTD,APTITUDE,ORD 7 1/3P,1500,3,10,684476,684455,24/09/2019
SSMM,SSC5,OCTOPUS RENEWABLES INFRASTRUCTURE T,GB00BJM02935,BJM0293,DE,SHRS,GBX,TP_27,TM_44,GB,ORIT,OCTOPUS RENEW.,ORD 1P,3000,3,10,3509187,807506,22/06/2020
SSMM,SSC5,GALLIFORD TRY HOLDINGS PLC,GB00BKY40Q38,BKY40Q3,DE,SHRS,GBX,TP_27,TM_48,GB,GFRD,GALLIFORD TRY,ORD 50P,3000,3,10,0,0,22/06/2020
SSMM,SSC5,CAPITAL & REGIONAL PLC,GB00BL6XZ716,BL6XZ71,DE,SHRS,GBX,TP_27,TM_44,GB,CAL,CAP.&REG.,ORD 10P,5000,3,10,349064,349064,15/01/2020
SSMM,SSC5,HYVE GROUP PLC,GB00BKP36R26,BKP36R2,DE,SHRS,GBX,TP_27,TM_46,GB,HYVE,HYVE GRP.,ORD 10P,3000,3,10,6369536,6369537,22/06/2020
SSMM,SSC5,SAGA PLC,GB00BMX64W89,BMX64W8,DE,SHRS,GBX,TP_27,TM_46,GB,SAGA,SAGA,ORD 15P,1500,3,10,7518101,2730235,13/10/2020
SSMM,SSC5,BAILLIE GIFFORD EUROPEAN GROWTH TRU,GB00BMC7T380,BMC7T38,DE,SHRS,GBX,TP_27,TM_45,GB,BGEU,BAILLIE GEU,ORD 2.5P,5000,3,10,57893,750000,01/02/2021
SSMM,SSC6,ABERDEEN STANDARD ASIA FOCUS PLC,GB0000100767,0010076,DE,SHRS,GBX,TP_27,TM_44,GB,AAS,ABSTD ASIAFOCUS,ORD 25P,300,3,10,0,429577,21/12/2020
SSMM,SSC6,AURORA INV TST PLC,GB0000633262,0063326,DE,SHRS,GBX,TP_27,TM_44,GB,ARR,AURORA INV.TST.,ORD 25P,1500,3,10,278111,282526,21/09/2020
SSMM,SSC6,INDEPENDENT INV TST PLC,GB0000811686,0081168,DE,SHRS,GBX,TP_27,TM_44,GB,IIT,IND.INV.TST,ORD 25P,750,3,10,25421429,201757,04/12/2017
SSMM,SSC6,BOOT (HENRY) PLC,GB0001110096,0111009,DE,SHRS,GBX,TP_27,TM_44,GB,BOOT,BOOT(H),ORD 10P,1000,3,10,383997,390092,23/12/2019
SSMM,SSC6,JPMORGAN ASIA GROWTH & INCOME PLC,GB0001320778,0132077,DE,SHRS,GBX,TP_27,TM_44,GB,JAGI,JP MORG.AS,ORD 25P,1000,3,10,628184,638202,14/02/2020
SSMM,SSC6,CAPITAL GEARING TRUST PLC,GB0001738615,0173861,DE,SHRS,GBX,TP_27,TM_44,GB,CGT,CAPITAL GEARING,ORD 25P,100,3,10,1240350,1260039,12/02/2018
SSMM,SSC6,JPMORGAN MID CAP INV TRUST PLC,GB0002357613,0235761,DE,SHRS,GBX,TP_27,TM_44,GB,JMF,JPMORGAN MID,ORD 25P,300,3,10,0,591169,04/12/2017
SSMM,SSC6,STANDARD LIFE UK SMALL.CO'S TST PLC,GB0002959582,0295958,DE,SHRS,GBX,TP_27,TM_44,GB,SLS,STAND LIFE UK,ORD 25P,1000,3,10,811488,824369,16/04/2018
SSMM,SSC6,ELECTRA PRIVATE EQUITY PLC,GB0003085445,0308544,DE,SHRS,GBX,TP_27,TM_44,GB,ELTA,ELECTRA PRIVATE,ORD 25P,1500,3,10,425819,148698,24/12/2018
SSMM,SSC6,JPMORGAN JAPAN SMALL CAP G&I PLC,GB0003165817,0316581,DE,SHRS,GBX,TP_27,TM_44,GB,JSGI,JPM JAP SML G&I,ORD 10P,1000,3,10,409623,416125,17/12/2020
SSMM,SSC6,DUNEDIN INCOME GROWTH INV TST PLC,GB0003406096,0340609,DE,SHRS,GBX,TP_27,TM_44,GB,DIG,DUNEDIN INC.,ORD 25P,1500,3,10,402516,408906,15/08/2017
SSMM,SSC6,JPMORGAN CLAVERHOUSE IT PLC,GB0003422184,0342218,DE,SHRS,GBX,TP_27,TM_44,GB,JCH,JPMORGAN CLAV,ORD 25P,500,3,10,566738,575734,15/08/2017
SSMM,SSC6,JPMORGAN CHINA GROWTH & INCOME PLC,GB0003435012,0343501,DE,SHRS,GBX,TP_27,TM_44,GB,JCGI,JP MORG.CHIN,ORD 25P,750,3,10,0,293854,05/02/2020
SSMM,SSC6,BMO CAPITAL & INCOME INV TST PLC,GB0003463287,0346328,DE,SHRS,GBX,TP_27,TM_44,GB,BCI,BMO CAP & INC,ORD 25P,1000,3,10,0,252385,12/11/2018
SSMM,SSC6,JUPITER US SMALLER COMPANIES PLC,GB0003463402,0346340,DE,SHRS,GBX,TP_27,TM_44,GB,JUS,JUPITER US SML,ORD 25P,300,3,10,0,294755,24/10/2017
SSMM,SSC6,INVESCO INCOME GROWTH TRUST PLC,GB0003585725,0358572,DE,SHRS,GBX,TP_27,TM_44,GB,IVI,INVESCO INC GTH,ORD 25P,1500,3,10,0,338522,15/08/2017
